time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2013-03-04,27.6,23.7,28.00,21.0,10.2,273,10.23,25.1,91,100,1010.3,34.6,273,97,80,100,97,22.6,6.4,11.9,3.1,1012.1,1008.0
2013-03-05,27.6,23.7,16.50,15.0,16.7,258,15.03,25.0,77,92,1012.2,34.2,258,96,60,100,50,23.0,8.3,17.3,4.1,1014.2,1010.2
2013-03-06,29.7,22.9,3.40,6.0,13.8,292,22.85,26.5,80,73,1010.9,28.8,292,91,69,100,32,14.4,6.6,4.7,1.8,1012.6,1008.4
2013-03-07,30.2,22.9,0.00,0.0,12.1,275,23.72,26.7,82,42,1010.0,24.1,275,99,64,100,3,15.3,6.8,7.6,2.9,1012.1,1007.2
2013-03-08,29.1,23.9,13.50,14.0,16.9,290,20.16,26.3,87,58,1010.0,32.0,290,96,76,96,9,17.1,7.5,9.0,1.4,1012.1,1007.6
2013-03-09,29.3,23.9,4.90,7.0,13.6,265,19.10,26.4,85,92,1010.1,30.6,265,95,72,100,69,18.1,7.8,8.6,3.6,1012.0,1007.3
2013-03-10,29.1,24.2,9.90,11.0,15.0,261,18.82,26.2,85,93,1010.3,32.4,261,92,76,100,62,19.5,9.2,9.4,4.6,1012.4,1008.0
2013-03-11,30.4,23.7,7.40,15.0,11.8,255,22.80,26.7,85,85,1009.8,25.9,255,96,70,100,42,15.7,5.6,6.8,1.3,1011.6,1007.0
2013-03-12,29.8,23.9,13.90,13.0,10.8,269,19.59,26.4,87,97,1010.1,23.8,269,97,73,100,89,14.0,5.4,6.5,1.5,1012.1,1007.7
2013-03-13,31.0,24.5,5.20,7.0,12.7,261,24.16,27.4,82,83,1009.8,25.6,261,94,66,100,51,16.8,8.2,10.8,1.4,1011.7,1006.1
2013-03-14,30.4,24.2,8.60,11.0,12.6,268,21.02,26.3,86,88,1010.5,28.1,268,96,69,100,29,14.7,5.1,5.8,0.5,1012.3,1007.2
2013-03-15,29.6,23.8,5.90,8.0,10.4,283,19.56,26.2,86,96,1011.5,23.4,283,96,71,100,72,12.8,4.7,6.5,1.0,1013.5,1008.5
2013-03-16,30.3,23.7,8.80,7.0,13.0,266,20.25,26.3,86,97,1011.5,27.4,266,96,67,100,90,13.5,5.5,5.0,1.9,1013.3,1008.6
2013-03-17,30.0,24.1,4.50,5.0,14.2,259,21.30,26.8,84,77,1010.1,28.8,259,97,70,99,33,16.0,7.1,5.0,1.1,1012.2,1007.3
2013-03-18,30.2,23.2,2.90,3.0,11.8,250,21.90,26.6,84,75,1008.3,24.8,250,96,69,99,38,14.5,6.6,6.1,3.6,1010.2,1005.5
2013-03-19,28.8,23.9,6.00,10.0,10.2,316,19.53,26.1,87,85,1008.6,24.8,316,96,76,100,53,12.7,3.8,5.4,0.4,1011.7,1006.6
2013-03-20,29.5,23.8,9.90,20.0,9.0,80,18.60,26.0,87,93,1010.2,23.0,80,96,76,100,79,11.8,4.8,4.3,0.8,1011.9,1007.8
2013-03-21,30.5,23.5,3.00,4.0,11.9,101,24.81,26.9,81,67,1008.8,26.6,101,96,65,94,23,14.7,7.1,7.6,3.8,1011.3,1006.3
2013-03-22,30.3,24.0,6.70,12.0,11.4,102,21.28,26.8,83,50,1008.2,28.1,102,95,67,94,14,14.9,6.7,7.2,2.4,1009.8,1006.2
2013-03-23,30.7,24.1,0.00,0.0,10.8,126,22.74,27.2,80,55,1008.9,22.3,126,95,61,97,4,13.6,5.8,8.6,3.5,1010.6,1006.7
2013-03-24,30.0,24.3,4.40,6.0,9.0,93,21.17,26.7,83,69,1008.6,21.2,93,93,70,93,27,12.4,5.5,7.6,2.7,1010.8,1006.0
2013-03-25,30.2,24.0,3.90,7.0,8.8,141,21.93,26.8,83,39,1008.3,22.0,141,96,67,62,15,12.3,4.2,5.8,0.0,1010.0,1005.9
2013-03-26,30.1,24.0,1.70,6.0,11.5,90,21.52,26.8,84,62,1008.0,28.4,90,96,71,98,17,11.9,4.8,5.0,1.5,1009.8,1005.6
2013-03-27,30.5,24.5,3.30,4.0,10.8,245,19.39,26.9,85,88,1008.6,22.3,245,94,70,100,43,11.8,5.2,4.7,0.4,1010.6,1006.4
2013-03-28,30.6,23.8,4.70,8.0,6.9,179,22.24,26.6,85,93,1008.3,18.4,179,97,67,99,77,12.8,4.5,6.1,2.5,1009.8,1005.6
2013-03-29,29.3,24.5,4.30,4.0,11.7,247,16.98,26.8,86,90,1007.8,26.6,247,96,75,99,50,15.0,7.1,7.2,2.7,1009.8,1005.8
2013-03-30,29.1,24.7,5.50,4.0,11.8,240,16.41,26.8,85,92,1007.6,26.3,240,94,76,100,74,14.5,7.0,8.3,2.8,1010.1,1005.7
2013-03-31,31.0,24.2,1.40,3.0,10.2,225,13.61,26.8,85,98,1008.0,22.7,225,94,66,100,93,14.6,7.6,9.4,3.2,1009.9,1005.7
2013-04-01,30.8,24.6,8.70,7.0,10.2,154,21.43,27.0,83,91,1008.4,23.4,154,93,66,100,62,12.7,4.8,6.1,0.8,1009.8,1006.3
2013-04-02,29.8,24.2,9.30,15.0,8.3,107,18.60,26.6,89,97,1008.1,21.6,107,97,75,100,84,11.9,4.0,5.4,1.1,1009.6,1005.8
2013-04-03,30.3,24.4,6.70,11.0,10.5,254,19.07,26.9,86,97,1007.5,24.8,254,98,72,100,87,11.1,4.8,6.1,2.4,1009.0,1005.2
2013-04-04,29.6,24.7,6.30,16.0,8.0,231,16.01,26.7,87,93,1007.1,18.4,231,95,73,100,69,12.0,5.0,6.8,0.7,1008.8,1005.2
2013-04-05,29.2,24.8,10.50,16.0,7.8,241,13.43,26.6,87,96,1006.6,22.3,241,96,75,100,85,11.4,4.2,6.1,1.8,1008.2,1004.0
2013-04-06,29.1,24.5,28.80,20.0,10.5,281,15.24,25.9,90,99,1006.8,26.3,281,96,76,100,95,15.0,4.6,7.6,1.4,1008.8,1004.6
2013-04-07,27.1,24.4,30.00,23.0,9.3,223,4.82,25.6,91,100,1007.4,20.9,223,96,84,100,99,12.1,5.5,7.2,1.9,1009.9,1005.1
2013-04-08,29.8,23.9,9.20,10.0,7.2,200,15.45,26.7,83,91,1008.0,21.2,200,97,67,100,50,11.2,4.0,7.2,0.8,1009.9,1005.6
2013-04-09,30.4,23.6,7.20,14.0,9.9,291,22.22,26.7,86,76,1008.2,26.6,291,96,71,99,31,14.2,3.9,7.2,0.8,1010.1,1005.2
2013-04-10,29.9,24.5,9.30,14.0,11.8,277,20.22,26.6,85,71,1008.0,27.4,277,94,72,97,24,14.4,5.0,7.2,0.5,1009.6,1005.4
2013-04-11,30.0,24.0,10.10,12.0,11.3,242,18.26,26.6,85,87,1007.7,26.3,242,97,72,99,50,15.1,6.3,9.4,2.3,1009.2,1005.5
2013-04-12,30.2,24.6,3.00,12.0,14.8,237,15.40,26.8,82,92,1008.1,34.2,237,90,70,100,71,17.9,8.7,9.4,5.6,1010.3,1005.8
2013-04-13,29.7,24.1,6.90,12.0,20.6,244,15.26,26.4,85,96,1008.7,38.5,244,94,69,100,83,21.2,12.9,11.9,6.9,1010.8,1005.3
2013-04-14,30.8,24.8,5.30,9.0,10.1,243,18.55,27.1,84,94,1008.5,21.2,243,93,68,100,77,13.8,8.4,7.9,6.6,1010.5,1006.3
2013-04-15,30.0,24.4,4.30,8.0,13.7,242,17.17,26.8,85,98,1008.0,26.3,242,95,73,100,94,13.3,7.5,6.8,3.9,1010.0,1005.5
2013-04-16,30.0,24.3,11.90,5.0,12.7,233,18.25,26.8,85,95,1007.5,29.2,233,96,72,100,76,13.7,6.5,6.1,3.8,1008.9,1005.6
2013-04-17,29.9,24.1,14.50,12.0,9.2,123,19.26,26.5,88,82,1007.4,28.4,123,99,74,100,30,13.6,4.2,8.6,0.8,1009.1,1005.3
2013-04-18,26.9,24.1,48.80,20.0,9.8,205,4.00,25.2,92,100,1008.4,18.4,205,96,84,100,100,10.8,5.3,6.1,1.0,1009.9,1007.1
2013-04-19,29.4,22.8,2.40,10.0,7.3,145,16.18,25.9,85,95,1008.8,18.0,145,98,66,100,74,10.9,3.9,7.2,1.1,1010.7,1007.1
2013-04-20,30.4,23.1,2.10,8.0,7.3,103,20.87,26.7,83,58,1008.8,19.4,103,96,66,100,14,12.1,5.7,6.1,4.1,1010.8,1006.0
2013-04-21,29.9,24.8,1.70,4.0,9.0,81,18.02,27.0,84,89,1008.8,21.6,81,94,72,100,52,12.3,4.8,5.0,0.8,1010.4,1006.3
2013-04-22,29.9,24.2,8.90,10.0,8.7,111,17.18,26.0,88,100,1009.5,27.0,111,96,70,100,98,14.7,4.6,7.9,1.4,1011.5,1008.0
2013-04-23,29.3,23.5,9.10,12.0,9.2,109,16.10,25.9,88,99,1009.7,25.6,109,97,71,100,95,14.1,5.0,6.1,1.3,1012.0,1007.8
2013-04-24,28.3,23.8,6.00,15.0,11.8,81,15.91,26.0,88,99,1010.4,26.3,81,98,78,100,95,13.1,5.1,6.1,1.6,1012.2,1008.1
2013-04-25,30.0,23.5,10.70,14.0,9.2,129,19.39,26.3,87,86,1010.5,21.6,129,98,72,100,38,13.1,4.5,8.3,1.3,1012.5,1007.9
2013-04-26,28.7,23.6,5.90,13.0,10.3,87,18.08,26.0,86,81,1010.5,24.8,87,95,75,96,34,14.3,6.5,10.1,0.8,1012.1,1008.0
2013-04-27,29.6,23.5,2.20,7.0,9.7,105,20.18,26.3,84,52,1009.6,23.4,105,95,71,91,5,13.0,5.5,6.8,2.5,1011.2,1007.2
2013-04-28,29.8,24.0,1.60,3.0,14.0,94,20.56,26.4,83,43,1009.6,29.2,94,92,70,90,13,16.3,7.5,7.6,2.8,1011.2,1007.4
2013-04-29,30.2,23.6,0.50,2.0,15.6,104,21.14,26.8,83,49,1009.1,30.6,104,97,66,99,8,17.0,8.7,7.9,3.1,1010.8,1007.1
2013-04-30,30.5,24.4,0.60,2.0,12.4,100,21.51,27.3,81,60,1008.5,25.2,100,92,66,98,2,14.2,6.5,7.2,1.9,1010.2,1006.3
2013-05-01,30.0,24.0,3.40,9.0,6.5,126,19.64,26.5,85,91,1008.0,20.9,126,96,68,99,77,11.5,3.1,7.6,0.8,1009.5,1005.9
2013-05-02,30.1,23.3,0.60,3.0,8.9,116,20.67,26.5,83,61,1007.4,23.4,116,97,68,99,19,14.6,6.5,10.1,2.4,1009.5,1005.2
2013-05-03,30.2,23.5,0.60,3.0,13.0,97,20.65,26.8,82,35,1007.6,27.7,97,94,66,74,4,15.6,7.9,5.8,4.7,1009.3,1005.4
2013-05-04,30.8,23.9,0.80,2.0,12.2,101,22.76,27.3,81,50,1008.3,26.3,101,95,64,83,9,14.9,7.5,6.5,4.6,1010.1,1006.5
2013-05-05,30.6,24.2,1.00,3.0,13.9,104,20.70,27.3,83,36,1007.7,27.0,104,95,67,74,2,14.8,6.3,7.6,1.1,1009.3,1005.8
2013-05-06,31.0,23.6,0.40,3.0,12.0,77,22.16,27.2,82,72,1007.6,29.2,77,96,62,99,1,14.3,5.9,7.9,0.4,1009.5,1005.3
2013-05-07,30.2,24.7,13.10,20.0,10.8,330,17.91,26.8,87,77,1007.6,25.6,330,94,73,99,15,13.3,3.9,5.8,0.8,1009.8,1005.3
2013-05-08,29.9,24.5,2.50,7.0,11.2,248,14.24,26.8,85,99,1008.7,23.4,248,96,72,100,97,12.7,7.3,6.8,3.1,1010.3,1006.2
2013-05-09,29.0,24.2,3.60,13.0,7.3,157,15.69,26.4,88,84,1008.9,19.8,157,95,79,99,43,10.8,4.5,5.8,1.8,1010.9,1006.9
2013-05-10,30.7,24.0,5.70,11.0,9.2,128,14.75,26.5,86,68,1008.4,20.2,128,97,70,94,32,10.8,4.2,3.2,0.0,1010.7,1005.3
2013-05-11,29.6,24.4,13.70,15.0,9.0,81,17.35,26.6,87,83,1007.9,23.0,81,96,73,100,37,12.3,4.0,6.1,1.1,1010.3,1005.2
2013-05-12,29.7,23.9,2.70,8.0,10.8,94,16.51,26.4,87,93,1009.1,27.0,94,96,75,100,48,15.6,6.0,6.1,1.8,1010.8,1007.2
2013-05-13,27.3,24.5,6.50,14.0,15.5,98,7.39,25.8,90,98,1008.8,29.9,98,95,84,100,93,16.9,7.5,7.2,0.7,1011.2,1006.4
2013-05-14,30.0,23.6,9.80,6.0,9.9,185,17.10,26.1,89,84,1007.8,21.6,185,99,74,100,35,12.6,5.4,6.8,2.7,1009.1,1006.3
2013-05-15,30.0,23.8,4.80,7.0,6.6,206,15.38,26.3,87,95,1007.8,24.8,206,97,72,100,57,12.4,4.3,4.3,0.4,1009.4,1006.2
2013-05-16,30.9,24.2,3.70,6.0,8.7,215,17.46,26.9,86,60,1008.1,24.5,215,97,70,89,15,12.7,4.6,7.9,2.4,1009.8,1005.8
2013-05-17,29.9,23.8,4.40,6.0,11.2,179,18.25,26.6,86,82,1009.3,23.0,179,98,72,100,59,12.6,5.0,6.1,1.6,1011.1,1007.7
2013-05-18,30.4,23.9,2.50,4.0,5.8,136,18.21,26.9,85,75,1009.5,21.6,136,96,72,100,35,12.4,4.4,5.8,1.5,1011.3,1007.4
2013-05-19,30.4,24.5,3.30,6.0,7.0,121,19.26,26.8,85,67,1009.1,18.4,121,96,69,100,7,11.5,4.2,6.5,0.7,1011.2,1006.9
2013-05-20,29.8,23.6,7.10,5.0,9.0,145,17.32,26.5,85,82,1009.1,19.1,145,96,70,100,26,11.2,4.7,6.5,0.7,1011.0,1007.0
2013-05-21,29.5,24.3,8.70,14.0,7.9,104,16.15,26.4,87,85,1009.2,19.1,104,96,74,100,69,12.0,5.0,6.8,2.3,1010.9,1007.1
2013-05-22,28.9,23.3,6.90,12.0,10.7,94,15.87,25.9,88,86,1009.9,23.4,94,98,76,99,53,11.8,4.9,6.1,0.4,1012.7,1008.0
2013-05-23,30.2,23.6,12.40,9.0,9.0,224,19.42,26.1,86,94,1010.1,19.4,224,96,69,100,44,13.1,4.8,7.9,0.5,1012.5,1006.9
2013-05-24,29.9,23.5,2.60,5.0,8.2,188,18.50,26.4,86,72,1009.4,20.9,188,98,72,100,35,11.6,4.9,6.5,1.1,1011.3,1006.7
2013-05-25,29.4,24.2,18.00,9.0,9.4,246,16.82,26.3,87,72,1009.4,22.7,246,96,73,94,35,12.4,5.3,5.4,2.1,1011.4,1007.1
2013-05-26,28.9,23.3,6.50,4.0,6.8,246,15.20,26.0,86,97,1009.1,17.6,246,97,74,100,93,10.3,4.7,4.3,1.8,1010.4,1007.3
2013-05-27,27.4,23.6,8.30,22.0,7.7,266,10.04,25.3,90,99,1009.8,19.1,266,98,83,100,98,11.5,4.5,6.5,1.4,1011.5,1008.4
2013-05-28,29.0,23.6,6.40,16.0,8.9,241,12.74,25.6,88,92,1010.2,24.8,241,97,72,100,66,13.8,4.7,6.1,2.2,1011.6,1007.8
2013-05-29,29.7,23.3,7.20,13.0,9.8,254,18.59,26.0,85,72,1009.9,23.8,254,98,69,90,41,13.0,4.9,7.6,0.4,1012.2,1007.7
2013-05-30,29.5,23.3,6.80,10.0,12.8,245,18.18,25.9,85,80,1008.8,33.8,245,96,70,100,22,19.0,6.8,8.6,3.3,1011.5,1006.4
2013-05-31,28.6,24.3,2.20,11.0,15.1,257,13.59,26.3,84,86,1008.3,34.2,257,94,73,99,60,21.2,9.4,11.2,5.6,1010.2,1005.8
2013-06-01,29.3,24.4,2.10,2.0,11.4,262,16.73,26.7,83,92,1007.0,28.1,262,91,73,100,69,16.7,8.0,10.4,5.1,1009.1,1004.6
2013-06-02,29.6,23.5,1.70,3.0,10.1,264,18.15,26.4,86,68,1006.0,23.0,264,97,73,100,16,14.3,6.1,7.2,1.8,1007.9,1003.6
2013-06-03,28.2,24.5,3.80,12.0,11.1,257,10.44,26.1,85,98,1007.1,28.8,257,92,76,100,89,16.5,8.4,11.2,6.4,1008.7,1005.5
2013-06-04,29.8,23.9,3.80,8.0,11.7,246,16.22,26.4,84,83,1007.9,29.5,246,94,70,99,54,17.3,8.0,10.4,4.1,1009.5,1005.9
2013-06-05,29.9,23.9,6.40,4.0,13.2,245,16.91,26.4,84,79,1008.3,25.2,245,92,72,93,49,17.5,8.1,11.9,4.5,1010.3,1006.4
2013-06-06,28.9,24.9,3.90,7.0,11.4,235,12.68,26.3,86,98,1008.3,25.9,235,92,77,100,86,15.3,8.0,9.7,4.4,1009.8,1007.2
2013-06-07,29.5,23.5,2.00,6.0,8.1,214,16.26,26.4,84,61,1008.1,20.2,214,96,69,100,14,11.2,4.1,5.8,0.4,1009.8,1006.6
2013-06-08,30.8,23.5,2.50,2.0,7.6,185,18.23,26.6,84,76,1007.8,20.2,185,96,68,100,19,13.0,5.0,8.6,2.3,1009.6,1005.3
2013-06-09,30.7,24.1,10.60,5.0,6.5,200,13.88,26.4,86,97,1007.1,19.8,200,96,67,100,93,10.2,3.9,3.6,0.4,1009.0,1004.7
2013-06-10,30.1,23.7,1.50,4.0,8.4,235,18.93,26.5,86,83,1006.4,19.1,235,97,69,100,29,11.8,4.7,5.8,1.1,1008.3,1004.1
2013-06-11,29.1,24.4,4.90,14.0,12.1,239,13.23,26.3,88,98,1007.3,24.8,239,96,76,100,87,13.8,7.5,7.6,3.1,1009.0,1005.1
2013-06-12,27.0,23.9,16.40,22.0,10.7,215,5.73,25.1,91,100,1007.0,18.4,215,97,81,100,100,11.6,6.1,6.5,0.8,1008.3,1004.9
2013-06-13,28.2,23.5,16.80,20.0,9.2,136,8.66,25.2,89,99,1006.7,19.1,136,97,73,100,90,11.9,5.0,6.5,0.0,1007.8,1004.8
2013-06-14,29.6,24.2,0.00,0.0,10.7,92,17.55,26.5,81,79,1006.5,22.0,92,92,66,100,28,14.0,7.2,7.6,4.0,1007.8,1004.5
2013-06-15,30.1,24.4,0.60,2.0,7.6,82,16.11,26.9,81,76,1006.6,18.0,82,93,64,99,36,10.0,4.3,6.8,2.3,1008.3,1004.5
2013-06-16,30.0,23.8,2.90,8.0,7.2,266,17.82,26.5,86,88,1006.7,19.8,266,97,70,99,50,11.6,4.1,7.2,0.5,1008.8,1004.2
2013-06-17,29.9,23.7,1.60,7.0,6.8,224,15.40,26.1,87,90,1006.4,31.3,224,97,72,100,61,13.1,4.3,3.6,1.4,1008.3,1003.9
2013-06-18,29.9,23.0,1.40,7.0,15.3,260,17.90,26.3,86,81,1005.6,30.2,260,99,70,100,35,18.5,8.3,8.3,4.5,1007.2,1003.3
2013-06-19,29.5,23.2,0.80,5.0,14.3,264,16.82,26.6,83,78,1006.2,35.3,264,95,70,100,27,17.2,7.4,8.3,2.9,1008.4,1004.5
2013-06-20,29.5,23.8,2.00,8.0,7.7,243,16.64,26.3,86,82,1007.5,23.4,243,96,72,100,24,13.2,4.2,7.2,1.9,1009.3,1004.6
